gene_id,gene_name,8h_1,8h_2,8h_3,Control_1,Control_2,Control_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000205758,CRYZL1,551,501,436,0,0,0,216.9446329475166,11.113511279851389,1.1792608721555062,8.963640814514854e-22,2.9488948007840424e-21,Up
ENSG00000205726,ITSN1,554,477,481,0,0,0,197.07638626149853,11.13800282809326,1.1819841416420493,8.994451563588809e-22,2.9584335029833302e-21,Up
ENSG00000198920,KIAA0753,506,479,493,0,0,0,224.09038207036141,11.111726307948357,1.1791273034577718,9.005690139252204e-22,2.9615320207579224e-21,Up
ENSG00000027075,PRKCH,5,5,4,145,205,156,85.7739135622414,-5.0097155707894565,0.5500069147607919,9.143947035160231e-22,3.0063909832194153e-21,Down
ENSG00000205544,TMEM256,544,484,450,0,0,0,207.73946678911017,11.105824264920466,1.178705049746805,9.159665775156839e-22,3.01095128447537e-21,Up
ENSG00000204991,SPIRE2,13,22,21,142,255,209,118.63424561757233,-3.300723782199105,0.35154503919671803,9.44210470978093e-22,3.103167907847292e-21,Down
ENSG00000116649,SRM,2709,2448,2306,742,1216,735,1929.605556437872,1.514650832424151,0.15857815305360762,9.548360918342428e-22,3.1374561758717265e-21,Up
ENSG00000123353,ORMDL2,513,481,456,0,0,0,235.70450909260737,11.082350088683228,1.1769896975256813,9.772496436532496e-22,3.2104562718483524e-21,Up
ENSG00000138085,ATRAID,1549,1439,1347,515,463,438,763.6799687650246,1.627039071965815,0.17050968182681206,9.951126821250744e-22,3.268480614328133e-21,Up
ENSG00000089685,BIRC5,3401,2980,2775,365,376,203,1242.58721587064,3.2418638814972263,0.34527915511008955,1.0340645775932067e-21,3.395734645128659e-21,Up
ENSG00000256053,COA8,558,447,447,0,0,0,227.55350034589478,11.079915126548972,1.1776361323994309,1.0473919814835913e-21,3.438806812014661e-21,Up
ENSG00000082213,C5orf22,1306,1260,1143,2017,2396,1947,1408.655522164467,-0.7411687860197718,0.0775091790321055,1.0760264095410824e-21,3.532107649859966e-21,Down
ENSG00000148082,SHC3,11,18,13,147,216,194,95.27161418860817,-3.593930777444765,0.3855469620545781,1.0915031252240368e-21,3.582188777684689e-21,Down
ENSG00000071073,MGAT4A,813,722,682,1722,2175,2143,1120.1043189351437,-1.4079572880280167,0.14755687119878277,1.0924312670970332e-21,3.584512586316776e-21,Down
ENSG00000006377,DLX6,534,506,424,0,0,0,199.05219782596333,11.09068283137995,1.1793948407779649,1.0943881928666948e-21,3.590210450234184e-21,Up
ENSG00000240184,PCDHGC3,557,509,440,0,0,0,164.85628892162418,11.127896327635337,1.184024467322453,1.1408358843331889e-21,3.7418314305314094e-21,Up
ENSG00000185359,HGS,2425,2226,2187,594,904,466,1436.502347153042,1.8410472958155604,0.19347686662692035,1.1591456541339463e-21,3.8011202767331825e-21,Up
ENSG00000131013,PPIL4,1159,1131,989,2272,2258,2467,1542.2060301872327,-1.068104938098867,0.1118797328674064,1.1595490440327664e-21,3.801677703141244e-21,Down
ENSG00000085998,POMGNT1,642,608,571,135,119,180,349.21086384831835,2.062752365011289,0.21712603341863795,1.1827257621007663e-21,3.876884124189431e-21,Up
ENSG00000119673,ACOT2,514,487,436,0,0,0,210.51536281834083,11.067464318245879,1.1779598512748464,1.1902073883857719e-21,3.900623328375745e-21,Up
ENSG00000184162,NR2C2AP,636,564,524,128,71,50,386.3934381871311,2.754610455102549,0.2918085134055169,1.1914130979745043e-21,3.9037892858194984e-21,Up
ENSG00000198894,CIPC,483,500,449,0,0,0,226.79809925231595,11.06584802757117,1.1780449766103034,1.214047968192904e-21,3.977154727660101e-21,Up
ENSG00000114354,TFG,1481,1356,1183,2526,2877,2690,1717.8710549775694,-0.9794267458108457,0.10261826233008026,1.2158464740509269e-21,3.9822456001088874e-21,Down
ENSG00000066230,SLC9A3,183,211,159,14,20,15,79.59474375261395,3.452385053298536,0.36982369489853617,1.2295537932432389e-21,4.0263313599408675e-21,Up
ENSG00000114942,EEF1B2,30308,27512,24825,7979,4925,7395,16210.192479831545,2.004566706405267,0.21101170852274634,1.2309836353852549e-21,4.0302033071668404e-21,Up
ENSG00000164691,TAGAP,526,493,422,0,0,0,203.49533340963987,11.069066848311364,1.178598946602742,1.2326199748757498e-21,4.0347496283714255e-21,Up
ENSG00000118579,MED28,3146,2842,2724,1281,1597,1288,1917.2852069311805,1.098040402787784,0.11510833509815656,1.2388264524881978e-21,4.05425060440582e-21,Up
ENSG00000112282,MED23,1607,1416,1413,2863,3245,3274,1961.9887244701097,-1.048760118611651,0.10998294131534048,1.2990500180842065e-21,4.2504874838400066e-21,Down
ENSG00000160932,LY6E,2252,2084,1860,189,378,120,1211.52529477491,3.178474157627959,0.3390420259701316,1.299477577851168e-21,4.251032494083114e-21,Up
ENSG00000004779,NDUFAB1,1976,1797,1734,577,1034,683,1239.420279074109,1.3113172133500952,0.13764136854624248,1.3032765113155776e-21,4.262603979178339e-21,Up
ENSG00000152944,MED21,649,551,536,1243,1518,1105,835.1178939661884,-1.1142662663401768,0.11688929439916723,1.3132516237008241e-21,4.294367084288099e-21,Down
ENSG00000198945,L3MBTL3,239,228,229,762,835,578,385.770821697904,-1.5935485241633445,0.16748460444737398,1.317469391888854e-21,4.3072945514021785e-21,Down
ENSG00000163806,SPDYA,0,0,0,440,572,670,239.39279481797755,-11.222291920190663,1.1964296247952337,1.3286684414286977e-21,4.34303663937199e-21,Down
ENSG00000185905,C16orf54,910,877,768,107,201,51,455.87386709326705,2.852901009570756,0.3029815183819623,1.3392273979651596e-21,4.3766725236871025e-21,Up
ENSG00000196352,CD55,623,511,517,1346,1475,1182,815.2656224234626,-1.2412532901581121,0.13031282178604323,1.358191674597468e-21,4.437758474592489e-21,Down
ENSG00000101624,CEP76,537,474,420,0,0,0,197.41554010864695,11.058120177902431,1.1787024944804712,1.3601109838798863e-21,4.443138328406656e-21,Up
ENSG00000047597,XK,561,484,403,0,0,0,194.42969276110733,11.070922858944385,1.1801791594442472,1.3673839152185043e-21,4.466001445975335e-21,Up
ENSG00000135535,CD164,9379,8770,7867,4994,6471,5840,6354.286552611927,0.6216736525971703,0.06517135504940637,1.374511437318038e-21,4.48838057157903e-21,Up
ENSG00000120696,KBTBD7,557,462,418,0,0,0,199.59123799904998,11.061972221395623,1.1794424196723587,1.3929596413162558e-21,4.547710290190254e-21,Up
ENSG00000137700,SLC37A4,960,901,896,97,79,24,379.3471110099625,3.7272674590606814,0.40244254433071075,1.5015883804538274e-21,4.90137706229097e-21,Up
ENSG00000166797,CIAO2A,2011,1743,1607,901,1176,790,1185.0455895039458,0.9403063091697237,0.09874710377925411,1.517261384798757e-21,4.951543465358076e-21,Up
ENSG00000246922,UBAP1L,21,25,26,375,569,281,171.22877628761617,-3.9150744523315835,0.4245895712607641,1.5376302436540113e-21,5.017011500127511e-21,Down
ENSG00000170619,COMMD5,847,760,674,171,125,94,407.850382924346,2.5273096080553916,0.26782812273605855,1.5382402554860954e-21,5.0179966515837216e-21,Up
ENSG00000176171,BNIP3,2741,2605,2349,1131,1390,1327,1499.3136217577105,1.0289322057724521,0.10811198517878189,1.5586708793087739e-21,5.083626608366301e-21,Up
ENSG00000220205,VAMP2,472,491,446,0,0,0,200.44103816047337,11.042998414214816,1.1791490707871761,1.5937845618895492e-21,5.1971096985099054e-21,Up
ENSG00000128039,SRD5A3,520,445,450,0,0,0,185.2858382946,11.045471774826746,1.1794267094235544,1.594455425538059e-21,5.198256599512391e-21,Up
ENSG00000090104,RGS1,556,477,443,0,0,0,129.55199480260825,11.098865499281958,1.1854430407477785,1.6114330120029656e-21,5.252555713328858e-21,Up
ENSG00000109103,UNC119,483,476,457,0,0,0,208.0561382974827,11.04956805483491,1.180097930701997,1.6210589965225061e-21,5.282874937046534e-21,Up
ENSG00000186074,CD300LF,509,473,407,0,0,0,229.76996122086595,11.017990547473447,1.1767280614586515,1.6337129739950687e-21,5.323047993685072e-21,Up
ENSG00000273703,H2BC14,0,2,0,786,895,641,315.65793756044064,-9.916702710120228,1.0566135058934436,1.6436952277831615e-21,5.354501574026427e-21,Down
ENSG00000188305,PEAK3,503,466,443,0,0,0,168.1196487534657,11.043107233180002,1.179654034729889,1.6538233205773984e-21,5.3861342388861474e-21,Up
ENSG00000244274,DBNDD2,490,483,419,0,0,0,215.0178341513022,11.023097561007562,1.1774545786520336,1.65406701024733e-21,5.3861342388861474e-21,Up
ENSG00000125166,GOT2,1848,1657,1452,761,811,821,1016.4859703576471,1.0709873272795165,0.11262897497499254,1.6692935380113494e-21,5.4346298515148635e-21,Up
ENSG00000104356,POP1,709,646,663,1454,1533,1345,940.4771585862907,-1.066361713921426,0.11214558576643474,1.6755613728175038e-21,5.453945571632994e-21,Down
ENSG00000285589,ENSG00000285589,476,447,483,0,0,0,219.5193196226254,11.042338537226982,1.1797783683004308,1.6799215046596063e-21,5.467045248330803e-21,Up
ENSG00000204272,NBDY,313,275,260,880,1145,1103,551.1054498344993,-1.835340281595574,0.19367851787703433,1.696494586313023e-21,5.5198769120788086e-21,Down
ENSG00000052802,MSMO1,581,502,488,1151,1277,1428,818.5993103923952,-1.2661516831883506,0.133263505296207,1.6980820273503993e-21,5.523938498398902e-21,Down
ENSG00000085491,SLC25A24,365,328,296,945,927,992,557.3521359660876,-1.5045366921191927,0.15850661072335936,1.6997142891382022e-21,5.52814423751658e-21,Down
ENSG00000007545,CRAMP1,1365,1261,1135,378,259,228,733.3151006078232,2.1113588725132306,0.22321040468286896,1.7016883488779815e-21,5.5334597377769136e-21,Up
ENSG00000159733,ZFYVE28,84,105,103,597,703,335,286.2503969918291,-2.3929028413997404,0.25362510160727464,1.7493166663281163e-21,5.6871995730843036e-21,Down
ENSG00000284194,SCO2,494,499,407,0,0,0,255.262930174888,11.029057452525025,1.1791596491740008,1.789445791403907e-21,5.816502305006354e-21,Up
ENSG00000125730,C3,4754,4544,4009,269,400,633,1461.2645876311938,3.2961280381427085,0.35362571008065236,1.8126650614556944e-21,5.8907997847147545e-21,Up
ENSG00000106483,SFRP4,2,1,3,153,348,150,101.4047474235136,-6.572193239544143,0.7162650728134861,1.814211974286162e-21,5.894650835262918e-21,Down
ENSG00000103121,CMC2,513,441,445,0,0,0,199.40033899579902,11.029432529094777,1.1795412833526213,1.8356020923636067e-21,5.962961085045558e-21,Up
ENSG00000257949,TEN1,506,478,421,0,0,0,189.2421671483596,11.033754340991601,1.1802226404662501,1.8639872104990482e-21,6.05396284837657e-21,Up
ENSG00000239789,MRPS17,474,456,439,0,0,0,245.373361209126,11.002660028313771,1.1768051174497234,1.8650559364583763e-21,6.05622629446452e-21,Up
ENSG00000126062,TMEM115,526,447,412,0,0,0,212.82008934241702,11.012321883744242,1.1779206918078744,1.8722490636133258e-21,6.078372084539336e-21,Up
ENSG00000158526,TSR2,890,838,713,66,106,82,395.8442392149111,3.2330738749218133,0.34664317112631515,1.888490456364698e-21,6.1298789464464324e-21,Up
ENSG00000103174,NAGPA,495,475,408,0,0,0,225.58646986869906,11.007410526855262,1.177592305045645,1.90229490566286e-21,6.1734567490409776e-21,Up
ENSG00000269343,ZNF587B,469,474,431,0,0,0,234.7910259978148,11.007197302643947,1.1775716586826164,1.9026999647743065e-21,6.173541240287631e-21,Up
ENSG00000176371,ZSCAN2,470,466,440,0,0,0,213.16831803407973,11.009576944235064,1.1782463767001679,1.9623404832603024e-21,6.365784065194942e-21,Up
ENSG00000163788,SNRK,1222,1108,985,2707,2842,3653,1832.5792679300614,-1.4482723718195907,0.15279777212687753,1.979605986638282e-21,6.420514199594651e-21,Down
ENSG00000198690,FAN1,1142,1070,1132,2316,2798,2155,1571.1118075048767,-1.074410167673678,0.11322596080196938,2.018994705338797e-21,6.546961130909481e-21,Down
ENSG00000165490,DDIAS,485,464,422,0,0,0,206.16471545234293,11.001883978758007,1.178026031748507,2.05659616189615e-21,6.667563352898983e-21,Up
ENSG00000060971,ACAA1,1411,1166,1074,359,303,279,671.9793684995539,1.953909512196475,0.20678771932216397,2.0649321299367845e-21,6.693256623365243e-21,Up
ENSG00000136827,TOR1A,1432,1252,1224,493,400,536,826.8204996653325,1.4566717443867594,0.1537801810205404,2.088556391932484e-21,6.768485179426244e-21,Up
ENSG00000106070,GRB10,647,561,514,1886,2787,1431,1040.522490135987,-1.7597715533772074,0.18606440924097933,2.1015961647110226e-21,6.80938896574759e-21,Down
ENSG00000124766,SOX4,2122,1850,1721,674,766,562,1147.040721680068,1.532231125059328,0.16184301913697532,2.1265193895723665e-21,6.888772437819155e-21,Up
ENSG00000174132,FAM174A,133,129,121,440,540,571,257.92705080802875,-1.9674449595326622,0.20833273519352702,2.151161646093201e-21,6.96721433516923e-21,Down
ENSG00000181638,ZFP41,484,490,397,0,0,0,203.82284172208568,10.999601433049902,1.1786448132327196,2.1946577229964983e-21,7.106676936812518e-21,Up
ENSG00000249884,RNF103-CHMP3,0,0,0,629,846,363,241.18546589432427,-11.3110623412706,1.21331887770471,2.233668717388637e-21,7.231563519941586e-21,Down
ENSG00000153391,INO80C,477,482,407,0,0,0,192.06437763421337,10.995696050753198,1.1788372152840088,2.2990200962499343e-21,7.441661233648437e-21,Up
ENSG00000120137,PANK3,2218,1976,1839,4670,5264,3842,2910.208871794215,-1.1524115560865718,0.1217040533992115,2.394472175752988e-21,7.749088575137029e-21,Down
ENSG00000104142,VPS18,1133,1061,909,146,284,184,580.4032690312598,2.3576582184099983,0.2507185578790088,2.4211497676625428e-21,7.833867186270857e-21,Up
ENSG00000197530,MIB2,1425,1296,1298,34,33,126,649.1159695023352,4.25504646641426,0.4674329154700109,2.423626064098832e-21,7.8403220123221e-21,Up
ENSG00000160691,SHC1,3138,2874,2578,515,866,720,1550.9745627662912,2.052521737783402,0.21776604498992905,2.4364273403239833e-21,7.880168490706322e-21,Up
ENSG00000148296,SURF6,2100,1965,1763,466,426,298,1312.542486925768,2.290636257495068,0.24357352234408963,2.53187085723995e-21,8.187236951106671e-21,Up
ENSG00000164081,TEX264,1049,1047,930,277,346,210,593.6837536109219,1.8884296765574808,0.20026977375382862,2.5785473164395998e-21,8.3365181997158e-21,Up
ENSG00000134987,WDR36,1981,1722,1593,4545,4830,3590,2652.8779206679746,-1.2554181026263238,0.13277703593407053,2.648515294788818e-21,8.561027410502137e-21,Down
ENSG00000135482,ZC3H10,510,463,385,0,0,0,192.05186970565086,10.982636692511672,1.179302133500672,2.6493261308166214e-21,8.561949210067685e-21,Up
ENSG00000196826,ENSG00000196826,4,0,5,184,221,339,110.53525317452693,-6.232602934563837,0.6863734010182464,2.658282539561673e-21,8.589189844154043e-21,Down
ENSG00000138794,CASP6,355,322,273,103,99,78,159.1662599759742,1.774923149277511,0.18817578674278498,2.6633453002762942e-21,8.603841382566497e-21,Up
ENSG00000162139,NEU3,943,851,834,1348,1834,1546,1085.7209211084505,-0.8070093054855053,0.08524664227690305,2.663895639802805e-21,8.603912786259783e-21,Down
ENSG00000213015,ZNF580,519,486,434,0,0,0,188.15325661011346,11.063426350307466,1.1883620804250181,2.6733713101595035e-21,8.63280568990444e-21,Up
ENSG00000169189,NSMCE1,1314,1313,1134,569,654,635,858.3008702774654,1.04479143630267,0.11045874034381971,2.723487293838469e-21,8.792896143120116e-21,Up
ENSG00000127774,EMC6,475,452,400,0,0,0,219.07899792156053,10.955166238882875,1.176951957520274,2.788085363802314e-21,8.999669917877941e-21,Up
ENSG00000185608,MRPL40,475,479,400,0,0,0,197.57063173031833,10.982152308611763,1.180011691414577,2.8035370243261396e-21,9.047753329150815e-21,Up
ENSG00000090263,MRPS33,1120,895,950,246,345,289,585.859840122454,1.776187659738641,0.18847231073329684,2.876108137062508e-21,9.28012070849329e-21,Up
ENSG00000133983,COX16,472,448,412,0,0,0,219.33735256008853,10.960917558649603,1.178563470437161,2.997189909915647e-21,9.668890721470798e-21,Up
ENSG00000181444,ZNF467,885,841,712,172,251,152,337.940982492325,2.106059442909275,0.2240836952142705,3.039644223274806e-21,9.80390596211882e-21,Up
ENSG00000162073,PAQR4,472,458,400,0,0,0,193.08142302444324,10.957822420565462,1.1784812365469128,3.0555441524831354e-21,9.853237607532233e-21,Up
ENSG00000146574,CCZ1B,1280,1180,1140,489,521,484,787.1668195201586,1.2934852363736087,0.1370433831855053,3.0639237963974243e-21,9.878303799628116e-21,Up
ENSG00000147955,SIGMAR1,2101,1974,1820,647,931,606,1337.2208869784915,1.471413305342798,0.15602195595508148,3.0906075319597783e-21,9.962362058294254e-21,Up
ENSG00000103018,CYB5B,3013,2716,2468,1727,2116,1840,2085.214263539646,0.5606574274230482,0.05929427065269074,3.093029704299921e-21,9.968197036730732e-21,Up
ENSG00000196363,WDR5,2826,2469,2184,1120,1255,833,1691.473493591,1.2498007263173028,0.1324177490254872,3.1141123300503386e-21,1.0034156603730942e-20,Up
ENSG00000142168,SOD1,3669,3258,2968,959,785,858,1931.1715371019823,1.922792555487768,0.2043900628339361,3.1183578394959745e-21,1.0045848989262348e-20,Up
ENSG00000120709,FAM53C,1636,1598,1335,184,246,273,776.0893940612297,2.681515972646992,0.28690871729606443,3.1234435312177593e-21,1.0060242878480297e-20,Up
ENSG00000152192,POU4F1,459,450,401,0,0,0,220.75863449961722,10.938198241382628,1.1770776749320382,3.234712297458961e-21,1.0416566607554677e-20,Up
ENSG00000242616,GNG10,499,418,402,0,0,0,208.09950794017058,10.944189268629273,1.1781078139057939,3.3235691302566787e-21,1.0700591815303574e-20,Up
ENSG00000034693,PEX3,409,358,308,1182,1022,873,580.2718704708997,-1.4893769644307477,0.15806857964258228,3.32647147869468e-21,1.0707819653157895e-20,Down
ENSG00000137133,HINT2,492,428,408,0,0,0,181.8391311893922,10.954232954557831,1.1794240160936613,3.3737803981129262e-21,1.085795991394257e-20,Up
ENSG00000168234,TTC39C,580,537,494,2370,2871,1561,1159.6380871030954,-2.011473728961675,0.2141463563431433,3.3987674272636746e-21,1.0936215696418555e-20,Down
ENSG00000139826,ABHD13,864,783,688,1495,1631,1441,936.5967720602611,-0.9376298745110044,0.09935037031868153,3.420521308621939e-21,1.1004039319540617e-20,Down
ENSG00000241370,RPP21,460,431,414,0,0,0,207.9078991506755,10.93361272574399,1.1774352103088441,3.448583240657029e-21,1.1092125557626717e-20,Up
ENSG00000215114,UBXN2B,1496,1390,1273,2239,3044,2509,1633.237587491508,-0.8654986717888143,0.09171083254301922,3.488466537207974e-21,1.1218192094381734e-20,Down
ENSG00000225921,NOL7,2904,2630,2482,1098,744,776,1709.2780617791636,1.6151173212581718,0.17161943614752048,3.5142440928621655e-21,1.1298856649139154e-20,Up
ENSG00000162062,TEDC2,467,412,387,21,55,31,206.31639099780088,3.5356716209326273,0.3840605978178331,3.574253856598392e-21,1.1489529665734086e-20,Up
ENSG00000107854,TNKS2,4231,3919,3602,5522,6250,5794,4072.5880773619533,-0.5493800109870411,0.05819505716690876,3.581382111824027e-21,1.1510172027898532e-20,Down
ENSG00000139998,RAB15,485,449,393,0,0,0,175.79566743082165,10.952036412111484,1.1802384708621254,3.647427935601594e-21,1.1720123538188749e-20,Up
ENSG00000146386,ABRACL,2748,2360,2313,835,664,609,1548.8945048257447,1.818609950940595,0.1935357490019055,3.651601035106273e-21,1.1731218473335498e-20,Up
ENSG00000167965,MLST8,1309,1295,1031,323,342,188,663.5802987217627,2.103957984862977,0.22431933579565974,3.6535722980449724e-21,1.1735236756173636e-20,Up
ENSG00000108961,RANGRF,455,443,398,0,0,0,207.91835378083454,10.922909221120605,1.1773442689025821,3.739249711646166e-21,1.2008063742762767e-20,Up
ENSG00000187607,ZNF286A,493,448,381,0,0,0,210.46401643696333,10.945198677724738,1.179836096911662,3.744374128337178e-21,1.2022149773774087e-20,Up
ENSG00000158769,F11R,3098,2869,2667,137,138,383,1228.0788602084885,3.6168757048682476,0.39384139173787347,3.810014314113741e-21,1.2230491357564963e-20,Up
ENSG00000180921,FAM83H,684,655,561,137,102,149,346.91387526798485,2.2715215494162395,0.24265114722981834,3.8618495026166456e-21,1.2394444275590133e-20,Up
ENSG00000160226,CFAP410,702,587,610,131,72,113,310.9197707965793,2.549527770756541,0.27306560066490876,3.879282935153411e-21,1.2447943350626233e-20,Up
ENSG00000003756,RBM5,4081,3699,3613,2388,2848,2569,2758.351962956989,0.5789926308577098,0.061392463281229256,3.898126779141177e-21,1.2505946223882507e-20,Up
ENSG00000166073,GPR176,154,151,130,442,420,439,235.92916592726758,-1.5480649110466542,0.16464164381745233,3.917916084035673e-21,1.2566958876875354e-20,Down
ENSG00000021645,NRXN3,0,1,2,242,332,341,132.62228804035928,-8.078105319311694,0.8719050260934793,3.95802643057948e-21,1.2693115672628189e-20,Down
ENSG00000219545,UMAD1,501,437,388,0,0,0,178.94146481537166,10.948747554095831,1.1810988205454782,3.991280184177167e-21,1.2797238511786949e-20,Up
ENSG00000111639,MRPL51,2921,2613,2340,324,205,376,1274.1946545368721,3.0521132814937193,0.3291198836175485,4.021217930418308e-21,1.2890690346517103e-20,Up
ENSG00000137177,KIF13A,67,74,60,356,424,521,228.09594589891842,-2.6247124811065534,0.281527393972642,4.108664885563801e-21,1.316842456829264e-20,Down
ENSG00000285723,ENSG00000285723,434,439,416,0,0,0,208.0343493345263,10.9178349533955,1.1787657866498578,4.327437769857913e-21,1.3866871216888784e-20,Up
ENSG00000062485,CS,10361,9587,8730,4292,6598,3910,6519.3428066655,1.0033440298100738,0.10661769587627085,4.350818557243788e-21,1.3939050483947054e-20,Up
ENSG00000012817,KDM5D,1908,1806,1874,2915,4051,3393,2172.0903698238217,-0.8446719137260127,0.08972562402700233,4.375746813195112e-21,1.4016158130446802e-20,Down
ENSG00000185442,FAM174B,76,63,63,388,469,430,229.9929152379319,-2.5972573109235095,0.2787297900294664,4.4181682630919285e-21,1.4149257701384454e-20,Down
ENSG00000285508,ENSG00000285508,435,444,402,0,0,0,210.3855421838582,10.907939775655212,1.1783330196802326,4.544640832685033e-21,1.4551427144244904e-20,Up
ENSG00000254685,FPGT,479,422,411,0,0,0,175.64052217918183,10.937246235929475,1.1816043432671002,4.548739911153879e-21,1.4561689401115247e-20,Up
ENSG00000173867,ENSG00000173867,103,82,38,505,560,378,264.63644168137694,-2.6355184343499025,0.2830581971345844,4.56274973398666e-21,1.4603668238784577e-20,Down
ENSG00000182919,C11orf54,462,445,373,0,0,0,199.94832613383372,10.902174247977724,1.178086968493441,4.678287670886745e-21,1.4970520546837584e-20,Up
ENSG00000134369,NAV1,483,474,377,55,51,85,180.91784515809113,2.763708272627641,0.2973777871142605,4.707668489829455e-21,1.5061580114386597e-20,Up
ENSG00000170092,SPDYE5,0,0,0,505,490,490,211.10125002356753,-11.050614255119182,1.194929512128338,4.787169241481401e-21,1.531292470645111e-20,Down
ENSG00000196747,H2AC13,5,5,9,199,290,213,104.80249621035428,-5.018639858902034,0.5622298142543602,4.852369521734868e-21,1.5518436043592682e-20,Down
ENSG00000187866,PABIR1,487,399,406,0,0,0,184.97810217217577,10.915153225507838,1.1800394731578194,4.8558775700148225e-21,1.552660656859078e-20,Up
ENSG00000156671,SAMD8,350,339,310,794,1138,991,583.030187840715,-1.5000038347578346,0.15989456073012673,4.8973770186325184e-21,1.5656227061724527e-20,Down
ENSG00000277161,PIGW,443,427,396,0,0,0,225.4948458531767,10.89040464829384,1.1776360292603738,4.982150203915092e-21,1.5924109599954676e-20,Up
ENSG00000169627,BOLA2B,177,127,131,4,3,2,72.16477692650268,5.49541277248471,0.6158243994098843,5.089133739064832e-21,1.6262862535194818e-20,Up
ENSG00000185619,PCGF3,1372,1279,1145,581,691,707,848.0858771570396,0.966080335952845,0.1028322089774708,5.110068754299588e-21,1.6326559409578596e-20,Up
ENSG00000063169,BICRA,470,431,394,0,0,0,167.23200563694803,10.918091269310134,1.1814742671188876,5.2651043962573426e-21,1.6818595882769093e-20,Up
ENSG00000178999,AURKB,1683,1622,1469,274,313,126,646.2203528398234,2.742478634846529,0.29541452626321335,5.294362311504946e-21,1.6908739868586777e-20,Up
ENSG00000185900,POMK,2015,1929,1762,3688,3714,3041,2349.723889031348,-0.8400127915202534,0.08943061853373971,5.350160677833117e-21,1.7083594808968006e-20,Down
ENSG00000148690,FRA10AC1,1079,1069,878,1783,2250,2242,1249.947046083188,-1.019690563973758,0.10865130400315909,5.530412280991199e-21,1.765569487118476e-20,Down
ENSG00000137809,ITGA11,1,3,2,140,150,133,65.2658771258685,-5.988622045804609,0.6680997051235189,5.5746043208953725e-21,1.779328927664978e-20,Down
ENSG00000138279,ANXA7,4748,4271,3777,2066,2847,2123,2892.256706072139,0.8999318168806618,0.09587100145439993,5.590112461020892e-21,1.7839293057427172e-20,Up
ENSG00000243207,PPAN-P2RY11,476,486,343,0,0,0,249.99580063505417,10.92323936964106,1.182920376938075,5.610505465569781e-21,1.790086445116564e-20,Up
ENSG00000159884,CCDC107,463,434,379,0,0,0,177.25224198688244,10.897047323390908,1.1802179979035872,5.70007597927073e-21,1.818308608506887e-20,Up
ENSG00000169045,HNRNPH1,22211,20769,20144,11992,11399,11206,13671.459963445086,0.8911175959239921,0.09498816176335055,5.903992898044333e-21,1.8829887668561993e-20,Up
ENSG00000258659,TRIM34,480,417,373,0,0,0,172.82569699420142,10.888531862819395,1.1798941465574346,5.965889104739405e-21,1.9023571209474436e-20,Up
ENSG00000169371,SNUPN,1578,1430,1298,577,499,573,876.7139751510173,1.394099413267162,0.14894837365638192,6.258718798348089e-21,1.9953417848403536e-20,Up
ENSG00000081665,ZNF506,449,423,376,0,0,0,185.8642573158104,10.867435017074502,1.1784229451507877,6.361721627006226e-21,2.0277832066668767e-20,Up
ENSG00000186871,ERCC6L,489,411,386,0,0,0,161.94419488234368,10.90515079070396,1.1828025879075443,6.440808967417039e-21,2.0525904218604722e-20,Up
ENSG00000094631,HDAC6,1256,1160,1128,258,342,383,579.259680174327,1.8643213868596662,0.19979045218969402,6.61957823646387e-21,2.1091488715869232e-20,Up
ENSG00000162631,NTNG1,0,0,1,689,893,1080,380.53352359705593,-10.935269697329563,1.1865779997512367,6.635437368539457e-21,2.1137884580240697e-20,Down
ENSG00000179361,ARID3B,514,509,464,1142,1804,1722,939.2332324529182,-1.59886820615922,0.17110611162128692,6.663319582643815e-21,2.1222555604634818e-20,Down
ENSG00000198380,GFPT1,1066,945,863,2407,2471,2088,1324.4634721805255,-1.2448584927760904,0.13302061753450997,6.6660143505440085e-21,2.1226987632778264e-20,Down
ENSG00000169902,TPST1,226,243,224,830,1028,1181,550.3950672733745,-2.077387793984891,0.2229638553126378,6.685830351642419e-21,2.128592743697258e-20,Down
ENSG00000146197,SCUBE3,1,1,0,508,645,751,283.60260782260843,-9.651871033678256,1.0449984641922532,6.842873390947951e-21,2.1781653662646127e-20,Down
ENSG00000131381,RBSN,451,401,386,0,0,0,191.9790128765739,10.856801379446441,1.1783029976895742,6.875271531861488e-21,2.188050463285657e-20,Up
ENSG00000164967,RPP25L,584,545,494,58,62,34,269.5387455470366,3.3543524479991698,0.36595249962020676,7.025831852086718e-21,2.2355293847780516e-20,Up
ENSG00000188785,ZNF548,435,439,373,0,0,0,174.64477769670154,10.866554005871343,1.1797685891830154,7.0657523669844155e-21,2.247792471746917e-20,Up
ENSG00000178449,COX14,436,409,380,0,0,0,209.8281926080094,10.843043243895576,1.1774277047501716,7.213840565332669e-21,2.2944548941249465e-20,Up
ENSG00000106290,TAF6,1171,1146,1038,130,184,81,498.31618723089815,3.075521247223437,0.3340522463521605,7.276028716892775e-21,2.313782814149737e-20,Up
ENSG00000147854,UHRF2,1985,1799,1795,6015,7252,4382,3381.0918824668706,-1.6050958857912452,0.17196488805132665,7.334379486942093e-21,2.3318831365081557e-20,Down
