gene_id,gene_name,16h_1,16h_2,16h_3,8h_1,8h_2,8h_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000167995,BEST1,241,249,232,352,259,267,264.32578914664583,-0.07956906876061358,0.11317693505043383,0.4229372450678695,0.5425918851847095,NS
ENSG00000184163,C1QTNF12,18,18,12,17,15,9,14.767684976768823,0.10838356511205005,0.26938211911469295,0.42296953132539983,0.5425918851847095,NS
ENSG00000099917,MED15,1804,1847,1684,2222,2022,1948,1910.9865306008198,-0.036544844624570444,0.04783224473050284,0.42317184296674726,0.5427665223781247,NS
ENSG00000149260,CAPN5,5,1,4,5,10,4,4.734597285378728,-0.08358403074098124,0.3204460554909225,0.4232289018437765,0.5427665223781247,NS
ENSG00000196730,DAPK1,7,2,2,5,7,8,5.086976302425576,-0.08569777588388268,0.31752137278298964,0.42319195415969535,0.5427665223781247,NS
ENSG00000175309,PHYKPL,518,490,417,562,576,551,516.2064116108963,-0.06414034058764924,0.08742348178720617,0.42374021684026403,0.5433695152475164,NS
ENSG00000182185,RAD51B,56,49,35,54,50,30,45.304355088777584,0.11255178980279341,0.21132028808328984,0.4240184023085617,0.5436734740129089,NS
ENSG00000239282,CASTOR1,19,23,7,21,20,30,19.822685011493203,-0.10961917087137957,0.2633051566113034,0.42406385285697407,0.5436789916358624,NS
ENSG00000116151,MORN1,104,133,98,125,159,135,125.08427744981034,-0.09930576467496917,0.15665022773846532,0.42428536719214505,0.5438526033372375,NS
ENSG00000141646,SMAD4,1581,1365,1354,1832,1614,1563,1541.6062293500306,-0.04136967942973075,0.05446751445399222,0.42430118770418224,0.5438526033372375,NS
ENSG00000164663,USP49,543,536,516,584,533,590,549.9424881471786,0.06324127167154729,0.08614532878436626,0.4243227493985909,0.5438526033372375,NS
ENSG00000101470,TNNC2,0,3,3,4,2,7,3.1648780838336195,-0.07200594960142458,0.3339378744630938,0.4248296286374158,0.5444494552071945,NS
ENSG00000156299,TIAM1,71,88,70,93,62,73,76.00342703406238,0.1063240073262255,0.17915518551397142,0.4249632975178038,0.5445679420136497,NS
ENSG00000088682,COQ9,953,922,909,1100,1010,927,966.5542784052852,0.046753387930544545,0.062012912130793574,0.42508878741870093,0.5445703071711553,NS
ENSG00000173960,UBXN2A,511,453,432,605,590,467,505.38465929927435,-0.06342739869042556,0.08659657542951077,0.4250793229334606,0.5445703071711553,NS
ENSG00000177879,AP3S1,1698,1549,1553,1971,1876,1729,1720.0724477213682,-0.037869581197751336,0.049805432566867446,0.4250091146067824,0.5445703071711553,NS
ENSG00000120885,CLU,1,1,4,5,5,3,3.1022751909237907,-0.07368899260616583,0.33200417529971366,0.4253078916587882,0.544798174744311,NS
ENSG00000172243,CLEC7A,6,6,2,3,3,3,3.853812205837064,0.08010299200912165,0.32438040971094523,0.42538998233773645,0.5448505076219962,NS
ENSG00000169884,WNT10B,591,553,527,631,616,555,576.9279582161884,0.05771736875725902,0.07795883878311902,0.425561636075504,0.5450175339212595,NS
ENSG00000171723,GPHN,435,445,374,487,454,402,430.966016120907,0.06523311335085719,0.08956034199343785,0.42562342684664095,0.5450438397872327,NS
ENSG00000053747,LAMA3,12,4,3,9,3,1,5.224716640817425,0.08299005868883423,0.32039939112237253,0.42601856264144644,0.5453384293917295,NS
ENSG00000105379,ETFB,1471,1537,1415,1903,1706,1546,1586.317624466326,-0.039495340786518604,0.05211041790768078,0.4259439408213108,0.5453384293917295,NS
ENSG00000143207,COP1,1618,1497,1462,1985,1759,1584,1639.457309493538,-0.03824554888912239,0.050421538022919356,0.4259913519194975,0.5453384293917295,NS
ENSG00000158747,NBL1,79,78,68,69,89,65,74.65827266965229,0.10596497667085064,0.1786818856376695,0.4259654505631998,0.5453384293917295,NS
ENSG00000100815,TRIP11,569,556,559,695,695,602,609.2849817324643,-0.057597910834797296,0.07788482257090515,0.42612533710952233,0.5454222686455602,NS
ENSG00000170509,HSD17B13,2,1,2,4,3,4,2.6124472026031245,-0.07070324201952993,0.3350075271369979,0.42623343745931164,0.54546600125673,NS
ENSG00000182853,VMO1,8,3,3,4,2,3,3.8371019496864633,0.0794627794909961,0.32495367434080047,0.4262420693995108,0.54546600125673,NS
ENSG00000091164,TXNL1,1576,1470,1497,1936,1699,1653,1629.3819573561336,-0.03905239763630296,0.051557926778581224,0.426372194021008,0.5454740317195564,NS
ENSG00000168874,ATOH8,7,8,9,12,15,11,10.21452698311778,-0.10186813332354826,0.2862895347927255,0.42630344444496227,0.5454740317195564,NS
ENSG00000260001,TGFBR3L,81,102,94,106,102,72,92.59293496322098,0.10282531548292793,0.16825310758504988,0.42636521035531066,0.5454740317195564,NS
ENSG00000213398,LCAT,65,69,45,57,59,58,58.80951512732487,0.10915493692372874,0.19295411613902544,0.42657250806447705,0.5456774662654599,NS
ENSG00000136449,MYCBPAP,11,12,13,18,22,14,14.809420477557726,-0.1076034626063383,0.26866001001594586,0.4267759050179766,0.54588480474371,NS
ENSG00000110801,PSMD9,1329,1242,1211,1522,1382,1242,1315.171672922765,0.041067572474638096,0.05436139882242511,0.42682945891740676,0.5459004588786851,NS
ENSG00000120370,GORAB,445,400,401,542,485,455,451.5582240450359,-0.06313727214274069,0.08653489539439446,0.42691572863831934,0.5459579483641225,NS
ENSG00000214688,C10orf105,4,2,1,4,5,5,3.425290474075778,-0.07654197078832158,0.3282459110381458,0.4273101081224487,0.5464094124283281,NS
ENSG00000231887,PRH1,27,16,14,31,28,22,22.577283685878633,-0.11135650421573899,0.24846425018293028,0.4274596077560913,0.5465476869828948,NS
ENSG00000105248,YJU2,622,611,652,748,669,623,652.2872838223851,0.05692905193469129,0.07719628346670801,0.42782434572254413,0.5469081927275519,NS
ENSG00000158477,CD1A,11,9,13,17,19,14,13.667125999487213,-0.10626719673334732,0.2725105370869588,0.4277942561358432,0.5469081927275519,NS
ENSG00000123739,PLA2G12A,178,176,163,238,193,201,190.04226260134794,-0.0846581708008973,0.12466026287331887,0.4280595935600846,0.5471559843000288,NS
ENSG00000108312,UBTF,6165,6432,6066,7696,6885,6138,6531.905048618352,0.026932848536938375,0.03558440068379978,0.42820327880030645,0.5472867017593779,NS
ENSG00000160207,HSF2BP,42,32,36,42,30,32,35.60784462751683,0.11209094873470574,0.21986720033199356,0.4284810229547011,0.5475887180869007,NS
ENSG00000100979,PLTP,16,18,26,29,27,29,24.042829567866207,-0.11139135971508544,0.24496242299734788,0.42888101018017155,0.5480468846722056,NS
ENSG00000152669,CCNO,7,10,15,16,17,16,13.420088396638672,-0.10497168874241422,0.27571071810672637,0.4290499421414068,0.5481037305921307,NS
ENSG00000165195,PIGA,249,269,200,311,256,303,263.01778879879777,-0.08173378035841385,0.11923872159627372,0.429030678627378,0.5481037305921307,NS
ENSG00000204323,SMIM5,1,6,0,8,3,4,3.525713908000728,-0.07265169189318131,0.3323043739653705,0.4289902253909983,0.5481037305921307,NS
ENSG00000244115,DNAJC25-GNG10,78,66,37,62,53,59,58.942322055503645,0.10985023761878973,0.20045838044423694,0.42922964232340866,0.5482802846112914,NS
ENSG00000171448,ZBTB26,208,192,123,196,241,206,192.85882998371633,-0.09316957310562267,0.1437534176928029,0.42931202434604004,0.548332506301037,NS
ENSG00000144852,NR1I2,4,3,1,7,7,2,3.8357500226972396,-0.07785650316660242,0.32603163505816446,0.4296725193827301,0.5487398993431291,NS
ENSG00000167554,ZNF610,68,62,45,62,59,50,57.44350083527725,0.10831363480662194,0.1925214494917394,0.42972636806217623,0.5487556297676172,NS
ENSG00000160345,PIERCE1,20,24,22,20,18,21,20.962039394338344,0.11059216795457716,0.24938021525147708,0.4299853961415298,0.5490333435657164,NS
ENSG00000117090,SLAMF1,48,26,31,35,26,36,33.68643596975927,0.11190504830471684,0.22911250160507082,0.43011460587633243,0.5491452591983748,NS
ENSG00000141971,MVB12A,601,588,583,762,694,636,640.037290660301,-0.05476029809382178,0.07438843403359002,0.43023489924718594,0.5491927083135028,NS
ENSG00000197355,UAP1L1,381,357,301,393,366,346,355.9465811148677,0.06956041842674868,0.09772497051454118,0.430233414449677,0.5491927083135028,NS
ENSG00000154099,DNAAF1,2,9,4,4,4,2,4.206359568438904,0.07988687152328433,0.3232056927024657,0.43053484689359484,0.5494694225833159,NS
ENSG00000159556,ISL2,288,300,275,314,304,296,295.76553833365807,0.07351355032250181,0.10458476012846378,0.4305166863086185,0.5494694225833159,NS
ENSG00000144619,CNTN4,265,245,226,263,268,244,251.27515664268182,0.077354660798254593,0.11153663236022847,0.43071943747320335,0.5496519149443149,NS
ENSG00000161048,NAPEPLD,189,163,157,218,211,192,186.92551027508276,-0.08438369156665401,0.12513175093647538,0.4308321783254008,0.5497426916671676,NS
ENSG00000289721,PYDC5,4,2,1,1,6,7,3.49166510773136,-0.07356441860086048,0.3307096921222049,0.4314239372777144,0.5504446198580958,NS
ENSG00000160360,GPSM1,3,2,0,1,5,5,2.6393281070840993,-0.06659897736813349,0.3381032880355272,0.4315434464736196,0.5505439372652251,NS
ENSG00000114030,KPNA1,1718,1623,1551,1951,1776,1653,1704.5671207694447,0.03606581887513913,0.04810804864356342,0.43190404761594003,0.5508975944733484,NS
ENSG00000165704,HPRT1,1715,1595,1595,2046,1913,1737,1756.7833171851523,-0.03636267484595365,0.048511803796178046,0.43189979914402377,0.5508975944733484,NS
ENSG00000114735,HEMK1,742,790,648,821,765,767,753.3885692175543,0.05500209341737222,0.07505512532037756,0.43195274033007897,0.5509065210406693,NS
ENSG00000205078,SYCE1L,3,7,5,11,9,6,6.6821785456991485,-0.09129689541044785,0.30527695048610387,0.4323067031436082,0.5513047455493191,NS
ENSG00000124006,OBSL1,1039,1013,960,1254,1021,1013,1045.0632743404472,0.046646612835134056,0.06289960663410685,0.43235613781390725,0.551314577198915,NS
ENSG00000163635,ATXN7,598,633,562,747,717,651,647.5512891465441,-0.055156199729029805,0.07538137347000758,0.432481409931021,0.5514211009764143,NS
ENSG00000104324,CPQ,681,637,621,873,701,715,699.7363064860732,-0.05463155952108256,0.0747013672300663,0.43308669811491135,0.5521395737352686,NS
ENSG00000067842,ATP2B3,0,3,3,5,5,3,3.099002753490534,-0.07150950467909889,0.3326239671306455,0.4331524892812991,0.5521701727808785,NS
ENSG00000163798,SLC4A1AP,910,832,745,978,897,827,860.7093602262103,0.049422183383961,0.06703050301871241,0.43322667745782595,0.5522114691539894,NS
ENSG00000010295,IFFO1,474,496,414,590,541,510,500.80810950739715,-0.06088846048925427,0.08443271930509706,0.43370037988424504,0.5527086342024046,NS
ENSG00000158517,NCF1,4916,4977,4791,5731,5562,4975,5139.994618740019,0.026785648460381308,0.03580905644527007,0.43367901445139406,0.5527086342024046,NS
ENSG00000139055,ERP27,15,10,11,8,8,13,10.956242296509757,0.10081929580771935,0.2841918801599887,0.4338306532372851,0.5527680251903807,NS
ENSG00000169155,ZBTB43,494,429,386,496,464,440,449.69432809408846,0.06413842773206735,0.08963808134794875,0.43379030359553694,0.5527680251903807,NS
ENSG00000174721,FGFBP3,207,233,203,267,266,246,235.68752725995031,-0.07908965839432415,0.11584481338372048,0.4340579784899844,0.5530043457514381,NS
ENSG00000164776,PHKG1,10,11,5,10,5,5,7.62680371207477,0.09361072547028954,0.30015642895257005,0.4341866082443958,0.5531148915091787,NS
ENSG00000172113,NME6,737,635,600,745,718,666,680.8906933436149,0.05501790481548481,0.07552354751537767,0.4344272252288228,0.5533616217183646,NS
ENSG00000176945,MUC20,7,4,2,1,5,2,3.5279737649718266,0.07471686438210332,0.32862027754565004,0.43446404780945386,0.5533616217183646,NS
ENSG00000163393,SLC22A15,934,919,830,1098,1007,1034,965.6042501198972,-0.048355978002982344,0.06569294769333844,0.4345965977833515,0.5534770936396554,NS
ENSG00000160683,CXCR5,8,2,5,5,2,3,4.1763428232647035,0.07934921060161881,0.3226954688061022,0.4347886038260689,0.5536682558166778,NS
ENSG00000150672,DLG2,2,0,4,5,5,3,3.0956672847335485,-0.070887197562315,0.3329010306726974,0.43498704462904286,0.5538675745093518,NS
ENSG00000204314,PRRT1,2,4,1,5,4,5,3.4251314990626467,-0.07519864890919739,0.32784552651483007,0.43523420376403765,0.5541288817049749,NS
ENSG00000152433,ZNF547,116,120,120,123,130,112,120.15435021457785,0.09393883944659366,0.14870870674193765,0.43541168078989473,0.5543014296441737,NS
ENSG00000011201,ANOS1,51,42,40,78,49,49,50.68330707352352,-0.10856829549768851,0.2020375373901449,0.43551092081519094,0.5543743542130172,NS
ENSG00000124613,ZNF391,148,145,139,162,155,131,146.25509302911166,0.08888522177623603,0.13668370497433804,0.43557510499202823,0.5544026454348974,NS
ENSG00000135148,TRAFD1,1558,1561,1476,2020,1732,1600,1646.6680088814876,-0.038055508266047304,0.05125480494079811,0.43567454390961263,0.5544228242482623,NS
ENSG00000198938,MT-CO3,62394,65432,47721,59887,60108,62725,59640.10595977466,0.08068023044936377,0.119468311002515,0.4356748796011282,0.5544228242482623,NS
ENSG00000185522,LMNTD2,26,21,20,34,34,25,26.285183124668812,-0.11023713555114298,0.23664506815730255,0.43592030130537845,0.5546817162122463,NS
ENSG00000141542,RAB40B,37,32,41,54,53,40,42.39027631821181,-0.10946970583560378,0.2101444134476202,0.4359856484944699,0.5547114466593578,NS
ENSG00000110628,SLC22A18,216,182,171,264,235,195,208.32321170503667,-0.08199936342699869,0.12222282630262071,0.43605407253861067,0.554745085735862,NS
ENSG00000143514,TP53BP2,1949,1761,1836,2314,2176,1951,1986.5414559399542,-0.036060465360377325,0.048554026841632195,0.4361420807440239,0.5548036307760458,NS
ENSG00000159086,PAXBP1,1232,1253,1037,1378,1253,1209,1221.8172069322945,0.04468888910628946,0.0606553753673151,0.4362619765282856,0.5549027238995223,NS
ENSG00000127578,WFIKKN1,3,3,3,6,7,4,4.234598648727688,-0.08083582454517318,0.3202168851536454,0.4363454048767863,0.5549554177145999,NS
ENSG00000110328,GALNT18,286,288,277,398,322,305,310.1227335767747,-0.07168940599512891,0.10306885263958238,0.436614975553639,0.555244819248338,NS
ENSG00000149557,FEZ1,1,3,3,2,6,6,3.5047495904180996,-0.07429956235876424,0.32854582391978826,0.4367666608909093,0.5553842643009897,NS
ENSG00000072415,PALS1,217,191,187,275,230,218,217.75498710716707,-0.07962309033702689,0.11788216019945631,0.43708797789605086,0.5556858897277515,NS
ENSG00000143443,C1orf56,21,21,28,34,41,23,27.683788742886954,-0.10986829526780872,0.23810882720861282,0.43706513092930005,0.5556858897277515,NS
ENSG00000143570,SLC39A1,1645,1702,1535,2069,1854,1748,1748.5199332998664,-0.03659996389849921,0.049419129628639286,0.43725740393801615,0.5557707908011674,NS
ENSG00000156030,MIDEAS,477,435,401,554,517,485,474.9810413199382,-0.06077361150430724,0.08500045483856519,0.43728094612646157,0.5557707908011674,NS
ENSG00000175197,DDIT3,356,308,278,422,332,376,342.7702136560034,-0.07244872772336028,0.10459420122216981,0.4372673370249907,0.5557707908011674,NS
ENSG00000121807,CCR2,353,327,351,404,380,318,354.2336751390422,0.06871147928048733,0.09819349095839026,0.4377259263006758,0.5562828377619342,NS
ENSG00000196466,ZNF799,188,171,164,185,193,167,177.63509882328097,0.08436143091835953,0.12779314765899427,0.43795922768016243,0.5565258006672423,NS
ENSG00000112237,CCNC,2396,2136,2122,2684,2373,2275,2320.4290409688165,0.03337784687259908,0.0450721504620873,0.43805105940266625,0.5565889650819723,NS
ENSG00000102221,JADE3,343,312,349,463,385,358,365.6094712983291,-0.06891658584102911,0.09868895868816101,0.4382829799563988,0.5568073146134864,NS
ENSG00000147649,MTDH,7980,7593,7288,9632,8762,7853,8134.875455788584,-0.020365310471726156,0.02762422591330481,0.43839147006161355,0.5568073146134864,NS
ENSG00000196735,HLA-DQA1,10,7,13,9,7,8,9.090016550567912,0.09671543166509859,0.29152570693306223,0.4383561208225202,0.5568073146134864,NS
ENSG00000281887,GIMAP1-GIMAP5,19,11,21,10,13,20,15.929460744941444,0.10413865021550307,0.27066102574963463,0.4383613301896025,0.5568073146134864,NS
ENSG00000148248,SURF4,6389,6087,6102,7486,6992,6171,6508.086297231906,0.023764275724081844,0.03217782961448107,0.43900801277055607,0.5575368005322335,NS
ENSG00000005961,ITGA2B,17,9,9,17,19,16,14.279917406776221,-0.10378052177842749,0.2712152424190345,0.4391776900938708,0.5576986851715824,NS
ENSG00000103199,ZNF500,239,235,247,265,252,244,246.791979583351,0.07666870077642655,0.1129442054614539,0.4393242930684293,0.5578312400839089,NS
ENSG00000116560,SFPQ,13324,12838,12145,15891,14689,13267,13614.579006426593,-0.016932862592793276,0.023147912112685395,0.43946686732504975,0.5579586545561528,NS
ENSG00000125967,NECAB3,506,454,440,560,483,464,482.4110607575749,0.06019391175342933,0.08455788550042327,0.4395712151495261,0.5580375159272375,NS
ENSG00000163040,CCDC74A,61,73,57,106,76,65,71.9686469298032,-0.10369758069179869,0.18212131135316695,0.4396142314900485,0.5580385090477482,NS
ENSG00000100150,DEPDC5,660,641,569,811,783,617,674.5233358781674,-0.055691295061251686,0.07754412321887683,0.4398196874318761,0.5582456801188646,NS
ENSG00000147465,STAR,802,778,739,973,910,835,834.5231708193836,-0.04778548018679273,0.06567527043404726,0.4399338169575976,0.5583369055288384,NS
ENSG00000103168,TAF1C,1514,1662,1259,1604,1640,1555,1534.7891995333503,0.049954697014404456,0.06889141904033944,0.44000831875760316,0.5583778251771235,NS
ENSG00000105397,TYK2,6656,6956,5757,7599,7059,6716,6761.474513223644,0.029287364045975484,0.03971116699685912,0.4403426733993021,0.5587007891403288,NS
ENSG00000168876,ANKRD49,411,443,315,460,391,391,399.95206608695713,0.07014938192592246,0.10137591561477997,0.44034738652140953,0.5587007891403288,NS
ENSG00000149196,HIKESHI,533,511,460,654,595,530,543.0497302146047,-0.05716912384810943,0.0799680848968349,0.4404931429514943,0.5588094145902148,NS
ENSG00000168826,ZBTB49,111,109,104,142,100,90,108.67796679736728,0.09615935526671607,0.15752712041114536,0.44051758589053797,0.5588094145902148,NS
ENSG00000170160,CCDC144A,9,12,6,7,7,7,8.042521569268951,0.09398055707331705,0.2962741216588906,0.4407245343248907,0.559018265530842,NS
ENSG00000224051,CPTP,351,342,350,380,386,347,358.7757897820384,0.06758281637967833,0.09717035688874744,0.44130238924301146,0.5596974917515752,NS
ENSG00000153975,ZUP1,648,589,601,722,702,566,635.0956956739075,0.05580396309322655,0.07810075760569586,0.4418465856151985,0.5603339030361472,NS
ENSG00000108556,CHRNE,10,5,13,14,6,2,8.278681851725912,0.09042018804931004,0.30275470143452726,0.4419801046291781,0.5604494359371718,NS
ENSG00000132801,ZSWIM3,121,128,135,167,174,135,142.3425031549483,-0.08990041881902763,0.14216590539267315,0.44236768532780923,0.5608870766947839,NS
ENSG00000145365,TIFA,893,771,733,963,964,882,862.6182429742262,-0.050429315765767,0.07000409597004112,0.4424710501601458,0.5609643049094231,NS
ENSG00000170322,NFRKB,1093,1056,988,1261,1126,1046,1090.0715615966083,0.04252457191802633,0.058442646842681176,0.44279691717217745,0.5612997032032646,NS
ENSG00000240204,SMKR1,1,5,4,2,2,2,2.7325465250816356,0.06842729108254922,0.33389623677881086,0.44282056355035426,0.5612997032032646,NS
ENSG00000003096,KLHL13,188,193,185,263,231,196,207.5173885467593,-0.07989682259234644,0.12057959860065695,0.44332532297712407,0.5617980065894831,NS
ENSG00000134884,ARGLU1,4508,4540,3711,5174,4835,4965,4597.725395399483,-0.054391810071957,0.07617929787330904,0.4432751049793938,0.5617980065894831,NS
ENSG00000145949,MYLK4,27,21,13,22,18,14,19.043960564822065,0.10604476523526386,0.25689446358476514,0.44334124080137294,0.5617980065894831,NS
ENSG00000123552,USP45,366,357,285,370,348,351,345.15683409156696,0.0699388538662972,0.10182884441054406,0.4433971407810855,0.5618149617511011,NS
ENSG00000107020,PLGRKT,352,311,313,429,377,360,354.47010941925794,-0.06665567550821061,0.09616548899743436,0.4436264933565678,0.5620516690689741,NS
ENSG00000114857,NKTR,2807,2694,2084,2770,2593,2676,2596.1472935987513,0.06812788743916091,0.09877437624938167,0.4438793360181919,0.5622641805012338,NS
ENSG00000289517,ENSG00000289517,16,0,6,35,0,46,16.68115998286992,-0.04155742607782908,0.35614777939967285,0.4438496881214383,0.5622641805012338,NS
ENSG00000174165,ZDHHC24,461,492,444,600,565,492,505.6188499706583,-0.05908769767770873,0.08369722575548473,0.4439293734321017,0.5622736590450882,NS
ENSG00000165782,PIP4P1,623,640,535,764,690,664,648.412643772893,-0.05426424023819205,0.07614550709650221,0.4441638638794093,0.5624960723560659,NS
ENSG00000198225,FKBP1C,14,7,7,9,8,5,8.299217509404132,0.0933821457899919,0.29580808185752694,0.4441901172302423,0.5624960723560659,NS
ENSG00000040608,RTN4R,22,23,28,42,27,32,28.686873680358673,-0.10827565533412035,0.23366371149475268,0.444257967392892,0.5625280808013686,NS
ENSG00000103034,NDRG4,1,2,6,2,0,3,2.432577374341142,0.06258685558418405,0.3395195357388206,0.44514658645075494,0.5635992570691669,NS
ENSG00000146856,AGBL3,42,30,23,35,18,34,30.292240649189413,0.10779808538003947,0.23731181895674713,0.4455279656601483,0.5640280741848749,NS
ENSG00000101938,CHRDL1,8,1,2,8,5,7,5.02711889831712,-0.08005947826960456,0.3184122846393867,0.4457790883824086,0.5642378671133983,NS
ENSG00000238083,LRRC37A2,316,344,290,434,393,315,345.4832204653494,-0.0694849566585719,0.1016579933933083,0.44573773422769614,0.5642378671133983,NS
ENSG00000106049,HIBADH,639,625,610,824,729,656,675.7939978835283,-0.05198986193998175,0.07295014146453196,0.4458752792546198,0.5643055617616178,NS
ENSG00000172818,OVOL1,2,2,1,6,1,4,2.575817284192395,-0.06603515601775985,0.3358371107051623,0.44592379819969225,0.5643129150093414,NS
ENSG00000204899,MZT1,1524,1414,1361,1845,1647,1505,1539.0559095384447,-0.03697785048328744,0.05092985778276696,0.44600653655232697,0.5643635670815836,NS
ENSG00000091947,TMEM101,945,903,901,1118,977,909,954.7153848976706,0.045352325709444113,0.06303089965856089,0.44616624171013736,0.5645115916610213,NS
ENSG00000184160,ADRA2C,9,4,7,10,9,13,8.588921746273728,-0.09340220064894499,0.2947371778595722,0.4462193705690156,0.564524755201877,NS
ENSG00000101310,SEC23B,2991,2892,2812,3517,3165,2947,3040.5693807130274,0.02786642916979803,0.0382799863320116,0.4463057839151836,0.5645800213376085,NS
ENSG00000163002,NUP35,347,315,316,354,334,351,335.8170223480621,0.06910829359846082,0.10117256612543649,0.44641994602550744,0.564670375917579,NS
ENSG00000166813,KIF7,4,3,3,5,1,0,2.63646782923183,0.06529872232674327,0.3364828683091042,0.44659109594298324,0.5648327893839991,NS
ENSG00000086544,ITPKC,308,295,291,349,310,294,306.8724368173649,0.06912401556337434,0.10126840941631457,0.44667134486698196,0.5648802143690115,NS
ENSG00000112299,VNN1,2,5,4,6,10,4,5.073901190280697,-0.08172310412336531,0.3156044019263159,0.446804858188809,0.564975980665762,NS
ENSG00000196074,SYCP2,61,68,51,77,69,84,67.94258050477627,-0.10255457158186244,0.1842833448777723,0.4468325889621746,0.564975980665762,NS
ENSG00000143387,CTSK,112,108,87,98,117,96,102.88368257884004,0.09564492849836749,0.16010971255451067,0.44714709371725375,0.5653195435160343,NS
ENSG00000051620,HEBP2,2390,2233,2205,2721,2450,2364,2384.4348182862927,0.031298175146235244,0.04312070903613929,0.44746405082533003,0.5656120255960094,NS
ENSG00000154710,RABGEF1,566,536,524,769,617,546,587.6144543911715,-0.05790563305104369,0.0825236806544207,0.447444274441129,0.5656120255960094,NS
ENSG00000277481,PKD1L3,8,5,5,5,5,3,5.174907744439279,0.08344073981122982,0.3126468294063227,0.44759531565615124,0.5657238287511696,NS
ENSG00000162396,PARS2,201,198,168,236,186,173,192.57359898428274,0.08150088261452451,0.12549942320008514,0.4477206406772478,0.5658281038037758,NS
ENSG00000061337,LZTS1,138,149,147,198,182,154,160.08307548356345,-0.08527131320154398,0.13377942621873729,0.44779472762733796,0.565867610571922,NS
ENSG00000086504,MRPL28,2015,2068,2040,2538,2468,2111,2194.83564349631,-0.03581859808534152,0.049515716859303914,0.44800937752433,0.5660847188705147,NS
ENSG00000167930,FAM234A,739,783,762,964,894,826,823.6761439415351,-0.04930584494468913,0.06927611852952618,0.448335002045415,0.5664419948389815,NS
ENSG00000197860,SGTB,195,174,160,236,222,186,193.72441938866834,-0.08045351858775676,0.12360672509878423,0.4485425407136382,0.5666500229897028,NS
ENSG00000102385,DRP2,11,12,7,8,11,5,8.998125962818191,0.09400894673721734,0.29201932726308044,0.4488101361800972,0.5669338746986256,NS
ENSG00000187024,PTRH1,168,150,140,161,161,153,155.2462766836819,0.08542773682709348,0.1345931519163964,0.448861862927701,0.5669450143259452,NS
ENSG00000141480,ARRB2,2884,2888,2889,3728,3289,3016,3097.615401052397,-0.030626108740438203,0.042335654799659325,0.44904969012100515,0.567076977405612,NS
ENSG00000183770,FOXL2,8,7,2,10,9,9,7.337958125932879,-0.0893525448288675,0.3016832925676742,0.4490521769919715,0.567076977405612,NS
ENSG00000111729,CLEC4A,3,2,4,0,4,1,2.4001001780261566,0.06262650823907966,0.338723609970015,0.4492752887217468,0.5673045097362807,NS
ENSG00000198825,INPP5F,424,389,343,529,466,385,418.53684311265744,-0.06432790539456383,0.09358519426185107,0.44933655839716813,0.5673276584903757,NS
ENSG00000267699,ENSG00000267699,6,6,6,4,7,2,5.1982535520995095,0.08246744932111141,0.31356752162379387,0.44939787017360955,0.5673508559720909,NS
ENSG00000115884,SDC1,22,29,15,13,26,19,20.78993007258439,0.10453720875534837,0.2565317313530349,0.4496800984204049,0.5676310403926577,NS
ENSG00000127074,RGS13,1,3,1,6,2,3,2.5693000546452693,-0.0657363319261109,0.33538682176261325,0.4497057239711148,0.5676310403926577,NS
ENSG00000130653,PNPLA7,22,32,20,21,21,25,23.631028440065588,0.10613547499745186,0.2449294264581004,0.4497984562600646,0.5676938583020569,NS
ENSG00000175866,BAIAP2,418,412,387,491,493,459,441.1090897205509,-0.06124078299946447,0.08852323642045135,0.4499776051902256,0.5678657208575407,NS
ENSG00000131242,RAB11FIP4,28,35,28,35,21,29,29.351316168963123,0.10682988562189227,0.23230920016163906,0.45027144195503893,0.5681822712779991,NS
ENSG00000170043,TRAPPC1,1762,1747,1751,2075,1946,1771,1835.5459554814631,0.035430860703186434,0.04923600534199974,0.45044339891665197,0.5683449799356114,NS
ENSG00000088448,ANKRD10,1230,1250,1040,1473,1362,1267,1262.1605537909113,-0.042175928903481326,0.058983495065383695,0.4505570117063134,0.5684340490476004,NS
ENSG00000135392,DNAJC14,1520,1405,1487,1835,1770,1535,1583.180508765419,-0.03915225743206444,0.05468137553389078,0.45134823799125995,0.5693571843454778,NS
ENSG00000173137,ADCK5,574,619,501,761,641,602,611.4389047291993,-0.0563674510521643,0.08084597441517555,0.45137489639134787,0.5693571843454778,NS
ENSG00000095002,MSH2,1474,1279,1176,1659,1455,1461,1408.1428795791235,-0.04245773000660815,0.05955068549653002,0.45167449218185357,0.5696807049636151,NS
ENSG00000088179,PTPN4,193,130,126,205,208,143,165.36670843804004,-0.08972813597747419,0.14641272574005335,0.4518236142704615,0.569814394898884,NS
ENSG00000115421,PAPOLG,647,571,545,804,667,612,635.4854348261046,-0.05452712775844713,0.0780424846080703,0.4520797309782981,0.5700829820019329,NS
ENSG00000175581,MRPL48,861,855,851,1029,901,871,891.5892363084829,0.04650130211821844,0.06564745968385258,0.4521719803419637,0.5701448970568151,NS
ENSG00000181704,YIPF6,466,429,439,582,504,495,482.80431048145647,-0.05865223776945698,0.08476803099230867,0.45238908091142555,0.5703642105040712,NS
ENSG00000160791,CCR5,14,16,20,23,10,11,15.641975189370092,0.10121208251453279,0.2684939913571397,0.4526022353393139,0.5705785073502866,NS
