gene_id	gene_name	16_1	16_2	16_3	A_1	A_2	A_3
ENSG00000180697.9	C3orf22	0	0	0	0	0	0
ENSG00000180708.6	OR10K2	0	0	0	0	0	0
ENSG00000180712.5	LINC02363	0	0.125527	0	0	0.020502	0
ENSG00000180714.3	OR5AZ1P	0	0	0	0	0	0
ENSG00000180720.8	CHRM4	0.027588	0.014226	0	0.02759	0.028246	0
ENSG00000180723.6	OR51A9P	0	0	0	0	0	0
ENSG00000180730.5	SHISA2	4.369733	4.226994	4.589174	4.303858	4.326186	3.667406
ENSG00000180739.15	S1PR5	7.241148	7.254237	7.755119	8.031565	7.864565	7.016118
ENSG00000180745.5	CLRN3	0	0	0	0	0	0
ENSG00000180747.16	SMG1P3	0	0	0.473922	0.326555	0.708881	0.710877
ENSG00000180758.12	GPR157	0.102559	0.195135	0.218138	0.131943	0.145115	0.103297
ENSG00000180764.14	PIPSL	0.110306	0.097273	0.100344	0.058225	0.111688	0
ENSG00000180767.11	CHST13	19.300247	19.769569	20.312526	20.304685	21.494625	19.192549
ENSG00000180769.10	WDFY3-AS2	0.113487	0.173787	0.159968	0.427082	0.481024	0.576327
ENSG00000180770.3	OR7E129P	0	0	0	0	0	0
ENSG00000180772.8	AGTR2	0	0	0	0	0	0
ENSG00000180773.15	SLC36A4	16.067336	14.356294	16.03075	15.341786	13.297275	14.613647
ENSG00000180776.17	ZDHHC20	14.158011	12.352457	13.103024	19.024315	19.051867	16.836142
ENSG00000180777.15	ANKRD30B	0	0	0	0	0	0
ENSG00000180785.10	OR51E1	0	0	0	0	0	0
ENSG00000180787.6	ZFP3	0	0	0	0	0	0.01797
ENSG00000180801.14	ARSJ	0	0	0	0.016628	0	0
ENSG00000180803.3	ENSG00000180803	0	0	0	0	0	0
ENSG00000180806.5	HOXC9	0.637755	0.470763	0.161327	0.539159	0.641967	0.436401
ENSG00000180815.15	MAP3K15	0.295238	0.108844	0.112071	0.120761	0.086571	0.069557
ENSG00000180817.12	PPA1	273.434778	262.643208	254.267057	212.071245	231.664283	217.574902
ENSG00000180818.5	HOXC10	9.022415	7.998119	9.891927	12.989388	10.584975	10.264875
ENSG00000180822.12	PSMG4	36.017009	37.203367	37.617959	24.673902	23.896245	25.278041
ENSG00000180828.3	BHLHE22	0.025637	0.01322	0	0.023849	0.039367	0.042077
ENSG00000180834.8	MAP6D1	1.149527	2.703004	2.229784	1.892919	1.464461	1.833036
ENSG00000180846.9	CSNK1G2-AS1	0	0	0	0	0	0
ENSG00000180855.16	ZNF443	2.93213	2.332356	2.401785	2.377865	2.852088	2.865322
ENSG00000180861.9	LINC01559	0	0	0	0	0	0
ENSG00000180867.12	PDIA3P1	0.625169	0.714591	0.495458	1.283451	0.987638	1.080883
ENSG00000180869.4	LINC01555	0	0	0	0	0	0
ENSG00000180871.8	CXCR2	2.402224	3.033672	3.23525	3.382824	5.266801	3.344359
ENSG00000180872.7	DEFB112	0	0	0	0	0	0
ENSG00000180875.5	GREM2	0	0	0	0	0	0
ENSG00000180878.3	C11orf42	0	0	0	0	0	0
ENSG00000180879.14	SSR4	495.191427	482.702895	513.332063	446.322277	451.317983	449.222606
ENSG00000180881.21	CAPS2	0.031908	0.03298	0.033898	0.083803	0.186287	0.170681
ENSG00000180884.10	ZNF792	1.159678	1.205997	1.233172	1.560452	1.681211	1.35593
ENSG00000180891.13	CUEDC1	7.296185	7.577395	6.315646	11.380528	11.444326	9.602535
ENSG00000180900.20	SCRIB	79.059012	82.787839	75.370938	69.698853	77.162768	73.000944
ENSG00000180901.11	KCTD2	6.626251	6.949201	7.051547	8.348236	8.259399	7.716032
ENSG00000180902.18	D2HGDH	21.320457	22.722954	16.849042	26.388966	25.808868	29.570634
ENSG00000180909.2	OR52B1P	0	0	0	0	0	0
ENSG00000180910.9	TTTY11	0	0	0	0	0	0
ENSG00000180913.3	OR56B3P	0	0	0	0	0	0
ENSG00000180914.11	OXTR	0.300914	0.601897	0.189997	0.361708	0.244907	0.236196
ENSG00000180917.18	CMTR2	8.606941	9.414413	7.758598	8.908925	9.441988	9.171222
ENSG00000180919.3	OR56B4	0	0	0	0	0	0
ENSG00000180921.7	FAM83H	4.654379	4.504673	4.548421	4.591377	4.859239	4.443105
ENSG00000180926.6	OR7E18P	0	0	0	0	0	0
ENSG00000180929.6	GPR62	0.020332	0.020986	0.043222	0	0	0
ENSG00000180934.7	OR56A1	0	0	0	0	0	0
ENSG00000180938.6	ZNF572	0	0	0	0	0	0
ENSG00000180953.11	ST20	11.765736	11.566938	11.906448	11.183808	11.532573	11.133163
ENSG00000180957.19	PITPNB	81.969114	85.237429	84.740974	65.209979	67.532187	68.857229
ENSG00000180964.17	TCEAL8	21.656978	18.82413	17.841506	25.275479	24.47083	30.05772
ENSG00000180974.5	OR52E4	0	0	0	0	0	0
ENSG00000180979.10	LRRC57	7.691099	7.759533	7.837989	11.433845	10.203124	8.926906
ENSG00000180988.3	OR52N2	0	0	0	0	0	0
ENSG00000180992.7	MRPL14	85.332143	78.190891	84.01959	70.081053	65.762542	72.719561
ENSG00000180998.12	GPR137C	0.030274	0.020286	0.015976	0.055948	0.030185	0.134661
ENSG00000180999.11	C1orf105	0	0	0	0	0	0
ENSG00000181001.3	OR52N1	0	0	0	0	0	0
ENSG00000181004.10	BBS12	1.046713	1.039435	1.002997	1.562852	1.587242	1.311761
ENSG00000181007.9	ZFP82	0	0	0	0.006641	0.007303	0
ENSG00000181009.5	OR52N5	0	0	0	0	0	0
ENSG00000181016.9	LSMEM1	0.374213	0.219586	0	0.216935	0	0.040588
ENSG00000181017.7	OR56B2P	0	0	0.010817	0	0	0
ENSG00000181019.13	NQO1	22.710468	20.929488	25.373831	27.941784	27.739609	28.466701
ENSG00000181023.8	OR56B1	0	0	0	0.019379	0	0
ENSG00000181026.15	AEN	57.827856	56.847688	52.881464	44.3927	46.008484	44.510383
ENSG00000181027.11	FKRP	4.99514	6.395791	4.807165	4.527028	4.286805	4.910219
ENSG00000181029.9	TRAPPC5	62.73847	63.067313	64.973218	64.640474	62.985536	68.755072
ENSG00000181031.16	RPH3AL	0.181065	0.41365	0.206949	0.546098	0.626374	0.414149
ENSG00000181035.14	SLC25A42	2.349969	1.943498	2.23315	2.101883	2.270355	2.377139
ENSG00000181036.14	FCRL6	0.037484	0.03877	0.130099	0.118249	0.106622	0.048538
ENSG00000181038.14	METTL23	33.807924	35.509401	33.833891	39.849506	39.518239	39.259636
ENSG00000181045.15	SLC26A11	0.10452	0.482973	0.155979	0.041977	0.167816	0.049409
ENSG00000181061.14	HIGD1A	42.368411	41.042515	40.624374	41.725133	40.707563	36.163992
ENSG00000181072.12	CHRM2	0	0	0.007338	0.00641	0	0
ENSG00000181074.5	OR52N4	0	0.035318	0	0.095849	0.035208	0.037843
ENSG00000181085.15	MAPK15	0.182833	0	0.055593	0.125197	0.057714	0.137322
ENSG00000181090.21	EHMT1	25.776623	24.856896	24.426659	22.655329	24.121802	23.970023
ENSG00000181092.10	ADIPOQ	0	0	0	0.00843	0	0
ENSG00000181097.5	LINC02878	0.57456	0.570353	0.681115	0.700599	0.544485	0.340343
ENSG00000181101.7	ENTR1P2	0	0	0	0	0	0
ENSG00000181104.7	F2R	2.374341	1.953796	2.204673	3.133732	2.942068	2.851459
ENSG00000181109.3	OR52P1	0	0	0	0.140497	0.051669	0
ENSG00000181123.8	ENSG00000181123	0	0	0	0	0	0
ENSG00000181126.14	HLA-V	0.492935	0.480821	0.41574	0.705849	0.657838	0.161218
ENSG00000181135.16	ZNF707	10.92748	12.355078	12.569092	14.107209	15.768058	14.634212
ENSG00000181143.17	MUC16	0	0	0	0	0	0
ENSG00000181163.14	NPM1	3352.647135	3059.185557	3409.224911	2904.444099	2868.275765	2708.224653
ENSG00000181171.5	FER1L6-AS1	0	0	0	0	0	0
ENSG00000181191.12	PJA1	1.814171	1.897386	1.280131	1.835396	2.325385	2.534182
ENSG00000181192.12	DHTKD1	14.153424	12.589456	12.829149	16.730276	16.501148	16.095736
ENSG00000181195.11	PENK	0	0	0	0	0	0
ENSG00000181201.4	H2BC27P	0	0	0	0.176736	0	0
ENSG00000181211.1	HECW1-IT1	0	0	0	0	0	0
ENSG00000181214.8	OR8G2P	0	0	0	0	0	0
ENSG00000181215.17	C4orf50	0	0	0	0	0	0
ENSG00000181218.6	H2AC25	0.708969	1.437861	1.440178	0.769726	2.166637	1.996826
ENSG00000181220.18	ZNF746	9.552591	9.785559	10.29114	10.403982	10.57259	10.642191
ENSG00000181222.19	POLR2A	30.88124	34.048577	32.119219	38.455845	42.03254	42.970739
ENSG00000181227.3	DLSTP1	0.033476	0.034717	0	0.094148	0.034534	0.074251
ENSG00000181234.10	TMEM132C	0	0	0	0	0	0.008644
ENSG00000181240.14	SLC25A41	0.145073	0.119917	0.102186	0.059943	0.066046	0.106427
ENSG00000181260.8	MTHFD2P7	0	0	0	0.137314	0	0.217797
ENSG00000181264.9	TLCD5	0	0	0.011692	0	0	0
ENSG00000181273.3	OR5AK2	0	0	0	0	0	0
ENSG00000181274.7	FRAT2	29.947234	27.89561	29.98694	27.331076	27.644761	26.045175
ENSG00000181282.5	OR5AK3P	0	0	0	0	0	0
ENSG00000181284.3	TMEM102	6.259419	6.100004	5.859808	6.607136	7.013481	6.68677
ENSG00000181291.8	TMEM132E	0	0	0.007724	0.006747	0	0
ENSG00000181296.3	OR5G1P	0	0	0	0	0	0
ENSG00000181315.11	ZNF322	6.964828	6.209915	8.024761	8.31784	8.898333	8.013887
ENSG00000181322.15	NME9	0.022512	0.069727	0.044328	0.039116	0.04313	0
ENSG00000181323.8	SPEM1	0	0	0	0	0	0
ENSG00000181325.7	OR9G3P	0	0	0	0	0	0
ENSG00000181333.12	HEPHL1	0	0	0	0	0	0
ENSG00000181350.12	LRRC75A	1.021983	1.314022	1.29828	0.802669	0.698519	0.619957
ENSG00000181355.22	OFCC1	0	0	0	0	0	0
ENSG00000181358.3	CTAGE10P	0	0	0	0	0	0
ENSG00000181359.6	HSP90AA6P	0	0	0	0.066042	0.073005	0
ENSG00000181371.5	OR5M8	0	0	0	0	0	0
ENSG00000181374.8	CCL13	0	0	0	0	0	0
ENSG00000181378.14	CFAP65	0	0	0	0	0	0
ENSG00000181381.15	DDX60L	9.798688	9.211968	8.419392	12.86883	14.786535	13.617187
ENSG00000181392.17	SYNE4	0	0.018838	0.058216	0	0.037436	0
ENSG00000181396.13	OGFOD3	11.692885	10.033277	9.306197	10.982218	10.58033	9.136377
ENSG00000181404.18	WASHC1	7.2212	7.886048	7.745913	8.108165	8.513574	8.6545
ENSG00000181408.5	UTS2R	0.033934	0.034891	0.048159	0.042064	0.05778	0.061855
ENSG00000181409.14	AATK	0.006765	0.003484	0.003598	0.018836	0.092738	0.022088
ENSG00000181418.8	DDN	8.550269	8.669409	8.698574	3.580724	3.471711	3.578859
ENSG00000181433.12	SAGE1	0	0	0	0	0	0.015639
ENSG00000181444.13	ZNF467	5.833228	6.213491	6.214674	12.800023	13.001082	11.910819
ENSG00000181449.4	SOX2	0.016924	0	0	0	0.034691	0
ENSG00000181450.18	ZNF678	3.145653	2.266415	2.405048	3.189077	3.22093	2.783092
ENSG00000181458.10	TMEM45A	1.201747	1.209239	1.54604	6.923202	7.603687	7.324357
ENSG00000181467.5	RAP2B	9.401027	9.739843	9.782186	12.304523	13.003489	11.954807
ENSG00000181472.5	ZBTB2	12.786757	11.821058	12.287353	9.445082	10.115553	9.336364
ENSG00000181481.14	RNF135	11.586774	12.573789	11.518348	18.393349	16.816589	17.087875
ENSG00000181499.3	OR6T1	0	0	0	0	0	0
ENSG00000181511.5	GLRX5P1	0	0	0	0	0	0
ENSG00000181513.15	ACBD4	1.973055	2.209907	2.079444	3.19498	2.488867	2.398916
ENSG00000181514.6	ENSG00000181514	0	0	0	0	0	0
ENSG00000181518.4	OR8D4	0	0	0	0	0	0
ENSG00000181523.13	SGSH	0.197647	0.183874	0.088786	0.0205	0.033264	0.040116
ENSG00000181524.6	RPL24P4	6.724878	7.645487	6.587887	6.99537	8.028736	5.828586
ENSG00000181541.6	MAB21L2	0	0	0	0	0	0
ENSG00000181544.16	FANCB	1.662421	1.548851	1.451877	2.213997	1.876594	2.141273
ENSG00000181552.4	EDDM3B	0	0	0	0	0	0
ENSG00000181555.22	SETD2	16.091046	18.579328	15.707388	18.840547	20.001213	21.035737
ENSG00000181562.5	EDDM3A	0	0	0	0	0	0
ENSG00000181577.16	LINC03040	12.292867	11.498088	11.506577	20.827117	22.094525	21.980743
ENSG00000181585.7	TMIE	0	0	0	0	0	0
ENSG00000181588.17	MEX3D	13.290977	14.317288	15.475799	12.666096	14.162252	12.260817
ENSG00000181609.5	OR52D1	0	0	0	0	0	0
ENSG00000181610.13	MRPS23	102.223566	104.036532	111.091566	88.406375	88.109939	86.376998
ENSG00000181616.10	OR52H1	0	0	0	0	0	0
ENSG00000181617.6	FDCSP	0	0	0	0	0	0
ENSG00000181619.12	GPR135	0.399983	0.451808	0.254008	0.289101	0.287053	0.385612
ENSG00000181625.18	SLX1B	22.726431	21.224047	22.99203	37.676427	39.867737	37.651131
ENSG00000181626.12	ANKRD62	0	0	0	0	0	0.011851
ENSG00000181631.7	P2RY13	0	0	0	0	0	0
ENSG00000181634.8	TNFSF15	0	0	0	0	0	0
ENSG00000181638.20	ZFP41	6.82749	6.132227	6.386683	5.659711	6.191224	7.193358
ENSG00000181649.8	PHLDA2	21.511778	25.294936	22.048977	19.222903	19.955402	19.189855
ENSG00000181652.20	ATG9B	0	0	0.096756	0	0	0.016661
ENSG00000181656.7	GPR88	0.417728	0.270743	0.329953	0.321921	0.366376	0.248007
ENSG00000181666.19	ZNF875	18.610469	18.989977	18.822157	20.637715	20.021965	21.589638
ENSG00000181690.8	PLAG1	3.675813	3.161355	3.080626	4.674923	5.027338	4.625115
ENSG00000181693.9	OR8H1	0	0	0	0	0	0
ENSG00000181698.5	OR5T1	0	0	0	0	0	0
ENSG00000181704.12	YIPF6	6.047565	5.596323	5.548436	6.005922	6.543345	6.269683
ENSG00000181705.2	ENSG00000181705	0	0	0	0	0	0
ENSG00000181718.7	OR5T2	0	0	0	0	0	0
ENSG00000181722.18	ZBTB20	0.002526	0.016231	0.42405	0.119498	0.941024	1.079251
ENSG00000181733.4	OR2Z1	0	0	0	0	0	0
ENSG00000181741.7	FDX1P1	0	0	0	0.103719	0.117	0
ENSG00000181744.9	DIPK2A	4.444384	3.643219	3.80127	5.755216	5.086164	4.930773
ENSG00000181751.10	MACIR	4.927915	4.67051	4.248534	4.416806	4.118697	3.631373
ENSG00000181752.3	OR8K5	0	0	0	0	0	0
ENSG00000181754.7	AMIGO1	0.031983	0.032962	0.02551	0	0.016342	0.008725
ENSG00000181761.5	OR8H3	0	0	0	0	0	0
ENSG00000181767.3	OR8H2	0	0	0	0	0	0
ENSG00000181773.7	GPR3	0.362631	0.457461	0.449685	0.168986	0.434059	0.265651
ENSG00000181778.5	TMEM252	0	0	0	0	0	0
ENSG00000181780.4	OR5J1P	0	0	0	0	0	0
ENSG00000181781.10	CIMAP1D	0	0	0	0	0	0
ENSG00000181785.3	OR5AS1	0	0	0	0	0	0
ENSG00000181786.6	ACTL9	0	0	0	0	0	0
ENSG00000181788.4	SIAH2	16.122581	15.417409	16.395139	15.601813	14.360533	14.654109
ENSG00000181789.14	COPG1	58.712842	59.814807	50.401641	58.130935	52.960628	58.073001
ENSG00000181790.13	ADGRB1	0.85136	1.05056	0.360135	2.464137	1.721	1.121379
ENSG00000181798.4	LINC00471	0.512219	0.31776	0.434533	0.700699	0.38623	0.565166
ENSG00000181800.6	CELF2-AS1	0	0	0	0	0	0
ENSG00000181803.3	OR6S1	0	0	0	0	0	0
ENSG00000181804.15	SLC9A9	0.023364	0.036136	0	0.967781	0.45524	0.437321
ENSG00000181817.6	LSM10	31.050943	26.935341	31.238811	25.52309	27.253625	24.79415
ENSG00000181819.14	KCTD9P2	0	0.049209	0.050866	0	0.049263	0
ENSG00000181826.10	RELL1	1.080332	1.212659	1.247209	2.396524	2.169243	2.214736
ENSG00000181827.16	RFX7	3.968692	3.846414	3.931515	5.370044	5.684681	5.387109
ENSG00000181830.9	SLC35C1	7.23619	8.569541	7.730172	6.671706	6.051307	5.525475
ENSG00000181837.7	OR5D17P	0	0	0	0	0	0
ENSG00000181847.12	TIGIT	0	0	0	0	0	0
ENSG00000181852.18	RNF41	10.121595	9.613127	9.597542	10.667848	9.644324	10.90448
ENSG00000181856.15	SLC2A4	0.14895	0.102447	0.107461	0.046264	0.043107	0.081944
ENSG00000181867.3	FTMT	0	0	0	0	0	0
ENSG00000181873.13	IBA57	4.586808	2.734935	4.122669	4.971624	4.997803	5.684307
ENSG00000181885.18	CLDN7	3.753112	4.541533	3.296345	8.272406	8.12833	9.689013
ENSG00000181894.15	ZNF329	0	0	0	0.012628	0	0
ENSG00000181896.12	ZNF101	12.232299	11.190832	11.764299	14.748547	12.420099	12.342533
ENSG00000181903.7	OR4C6	0	0	0	0	0	0
ENSG00000181904.9	C5orf24	7.68871	6.140186	7.353911	7.443594	7.196469	7.590711
ENSG00000181908.5	LINC02724	0.29222	0.245004	0.232972	0.527428	0.430714	0.66156
ENSG00000181915.6	ADO	15.551001	14.769207	15.326255	14.419534	14.913677	14.644645
ENSG00000181924.7	COA4	97.241953	89.457273	93.458223	68.306013	66.858316	69.431005
ENSG00000181927.4	OR4P4	0	0	0	0	0	0
ENSG00000181929.13	PRKAG1	26.123255	26.831876	26.9695	40.889091	43.080689	40.006486
ENSG00000181938.14	GINS3	9.942085	10.17051	8.691497	8.991654	10.016287	9.935887
ENSG00000181939.3	OR4C15	0	0	0	0	0	0
ENSG00000181943.5	OR4A21P	0	0	0	0	0	0
ENSG00000181950.3	OR4A13P	0	0	0	0	0	0
ENSG00000181958.5	OR4A15	0	0	0	0	0	0
ENSG00000181961.5	OR4A16	0	0	0	0	0	0
ENSG00000181963.5	OR52K2	0	0	0	0	0	0
ENSG00000181965.6	NEUROG1	0	0	0	0	0	0
ENSG00000181977.3	PYY3	0	0	0	0	0	0
ENSG00000181982.20	CCDC149	0.433896	0.197082	0.519136	0.829805	0.798145	0.97569
ENSG00000181984.11	GOLGA8CP	0	0	0	0.009236	0	0
ENSG00000181991.16	MRPS11	76.377856	77.445392	77.63691	77.616676	76.044791	67.849189
ENSG00000181995.13	LINC00301	0	0	0	0	0	0
ENSG00000181997.8	AQP7P2	0	0	0	0	0	0
ENSG00000182000.9	PPIAP73	0	0	0	0.322121	0	0
ENSG00000182004.13	SNRPE	259.799622	250.522001	249.163905	243.466249	229.32571	223.80499
ENSG00000182010.11	RTKN2	0	0	0	0	0.021335	0
ENSG00000182013.18	PNMA8A	0.025053	0	0.013319	0.093054	0.01282	0.041114
ENSG00000182021.11	ENSG00000182021	0	0	0	0	0	0
ENSG00000182022.18	CHST15	0.122627	0.026433	0.012462	0.139615	0	0.038449
ENSG00000182035.13	ADIG	0	0	0	0	0	0
ENSG00000182040.9	USH1G	0	0.012067	0	0.032652	0.011974	0.038392
ENSG00000182048.14	TRPC2	0.046179	0	0	0	0.022012	0
ENSG00000182050.14	MGAT4C	0	0	0	0.001466	0	0
ENSG00000182053.13	TRIM49B	0	0	0	0	0	0
ENSG00000182054.10	IDH2	157.76454	154.100647	158.848853	232.995061	234.592746	228.790073
ENSG00000182057.5	OGFRP1	0.110655	0.184237	0.194393	0.231235	0.147903	0.136666
ENSG00000182070.7	OR52A1	0	0	0	0	0	0
ENSG00000182077.12	PTCHD3	0	0	0	0	0	0
ENSG00000182083.8	OR6B2	0	0	0	0	0	0
ENSG00000182087.14	TMEM259	126.801858	128.45595	116.388782	114.83816	125.879806	124.613747
ENSG00000182093.16	GET1	17.733032	15.85669	14.592022	21.992568	22.242153	21.11443
ENSG00000182095.15	TNRC18	64.73625	62.87033	64.001199	67.063793	71.30688	71.35201
ENSG00000182103.5	FAM181B	0	0	0	0	0.0108	0
ENSG00000182107.7	TMEM30B	0	0	0	0	0	0
ENSG00000182108.11	DEXI	20.905405	21.491281	20.979552	19.263079	18.173795	19.158096
ENSG00000182111.9	ZNF716	0	0	0	0	0	0
ENSG00000182117.7	NOP10	217.093361	205.054201	208.249468	183.709703	185.834215	193.366402
ENSG00000182118.8	FAM89A	17.615446	15.994838	17.674082	14.710686	13.790038	13.29525
ENSG00000182132.15	KCNIP1	0	0	0	0	0.080237	0
ENSG00000182134.17	TDRKH	0.226517	0.345422	0.325487	1.002076	0.497862	0.439917
ENSG00000182141.10	ZNF708	5.726831	5.880576	6.70125	6.246062	6.007438	7.052426
ENSG00000182149.21	IST1	119.635476	130.507128	126.331563	134.002879	133.436393	140.979575
ENSG00000182150.19	ERCC6L2	3.336641	3.102228	2.778201	4.106265	3.513779	3.255016
ENSG00000182154.8	MRPL41	138.917888	150.65563	140.925088	112.37275	113.862706	120.354202
ENSG00000182156.10	ENPP7	0	0	0	0	0	0
ENSG00000182158.16	CREB3L2	7.798522	7.794852	8.005252	8.387121	9.106715	8.359503
ENSG00000182162.11	P2RY8	27.436369	29.280917	27.636943	27.180019	34.363163	30.720178
ENSG00000182165.20	TP53TG1	0.07662	0.079595	0.014989	0.170575	0	0.153938
ENSG00000182168.16	UNC5C	0	0	0	0	0	0
ENSG00000182170.3	MRGPRG	0	0	0	0	0	0
ENSG00000182173.14	TSEN54	11.281266	9.195765	9.745606	9.050137	8.481551	8.48209
ENSG00000182175.15	RGMA	0	0.216976	0	0	0.050009	0
ENSG00000182177.15	ASB18	0	0	0	0	0	0
ENSG00000182179.13	UBA7	36.826742	36.167002	32.76326	34.454683	36.486381	39.828563
ENSG00000182180.14	MRPS16	104.704994	109.14474	118.521351	123.851221	121.02066	111.291045
ENSG00000182183.15	SHISAL2A	0	0	0	0	0	0.117448
ENSG00000182185.19	RAD51B	1.503753	1.302258	1.164812	1.765986	4.367761	1.165114
ENSG00000182187.4	CRYGB	0	0	0	0	0	0
ENSG00000182195.9	LDOC1	0	0.010974	0	0	0	0
ENSG00000182196.14	ARL6IP4	209.370215	223.587925	213.231897	237.092515	232.431755	225.072581
ENSG00000182197.13	EXT1	0.410994	0.414812	0.427149	0.654137	1.005293	0.677165
ENSG00000182199.11	SHMT2	313.165765	323.967328	338.551955	384.537665	380.708714	366.15079
ENSG00000182208.15	MOB2	10.837242	10.161957	9.810644	11.515065	11.938969	11.943953
ENSG00000182218.10	HHIPL1	0.005508	0	0	0	0.005625	0.006002
ENSG00000182220.15	ATP6AP2	83.653168	77.131976	81.373895	83.505322	87.27939	83.932045
ENSG00000182223.7	ZAR1	0.061396	0.095176	0.065229	0.028687	0.063208	0.033939
ENSG00000182224.12	CYB5D1	4.037066	3.55114	3.667431	3.269715	3.339952	2.974281
ENSG00000182240.16	BACE2	0	0	0	0	0	0
ENSG00000182247.11	UBE2E2	14.630105	13.760071	13.942227	14.229337	16.407684	17.179932
ENSG00000182253.15	SYNM	0	0	0	0	0	0.006017
ENSG00000182255.7	KCNA4	0	0.010168	0	0	0	0
ENSG00000182256.13	GABRG3	0	0	0	0	0	0
ENSG00000182257.8	PRR34	0.149757	0.185368	0.286586	0.292726	0.245423	0.246106
ENSG00000182261.5	NLRP10	0	0	0	0	0	0
ENSG00000182263.14	FIGN	0	0	0	0	0	0.004611
ENSG00000182264.9	IZUMO1	0	0	0	0	0	0
ENSG00000182271.13	TMIGD1	0	0	0	0	0	0
ENSG00000182272.12	B4GALNT4	0	0.161139	0.011777	0	0.156484	0.012107
ENSG00000182287.15	AP1S2	20.733645	17.594724	20.096863	28.013138	27.788525	28.471265
ENSG00000182307.14	C8orf33	51.299376	52.505424	57.283798	38.980599	38.941544	33.554392
ENSG00000182308.7	DCAF4L1	0.157228	0.162058	0.176492	0.089295	0.116073	0.095355
ENSG00000182310.16	SPACA6	1.020713	1.363597	0.743914	1.270332	1.435493	1.885195
ENSG00000182315.10	MBD3L3	0	0	0	0	0	0
ENSG00000182318.6	ZSCAN22	0.840174	0.893342	0.742993	0.928783	1.157181	0.811034
ENSG00000182324.7	KCNJ14	0.882316	0.909601	0.807062	0.521141	0.445878	0.510404
ENSG00000182325.11	FBXL6	40.51574	44.471122	37.586758	39.635631	38.457729	37.88727
ENSG00000182326.17	C1S	0.206453	0.10432	0.053744	0.217931	0.288645	0.483917
ENSG00000182327.8	GLTPD2	0.113417	0.039104	0.040153	0	0.039012	0.041971
ENSG00000182329.14	KIAA2012	0	0	0	0	0	0
ENSG00000182330.11	PRAMEF8	0	0	0	0	0	0
ENSG00000182333.15	LIPF	0	0	0	0	0	0
ENSG00000182334.3	OR5P3	0	0	0	0	0	0
ENSG00000182346.22	DAOA	0	0	0	0	0	0
ENSG00000182347.10	PDSS1P1	0	0	0	0	0	0
ENSG00000182348.7	ZNF804B	0.007016	0	0	0	0	0
ENSG00000182351.7	CRIP1P4	0	0	0	0	0	0
ENSG00000182352.8	CD300LD-AS1	0	0	0	0	0	0
ENSG00000182359.15	KBTBD3	4.143737	3.393256	4.869605	4.46543	4.451439	6.16164
ENSG00000182362.14	YBEY	26.615891	25.903367	26.101888	30.405439	29.301912	26.996504
ENSG00000182365.4	OR5F2P	0	0	0	0	0	0
ENSG00000182366.11	FAM87A	0	0	0	0	0	0
ENSG00000182372.10	CLN8	3.324366	3.811731	3.415789	3.533516	3.464005	3.261941
ENSG00000182376.2	ENSG00000182376	0	0	0	0	0	0
ENSG00000182378.15	PLCXD1	9.658441	6.02929	11.799206	14.301396	17.07415	14.370819
ENSG00000182379.10	NXPH4	1.332686	1.301135	1.725281	1.914727	1.966556	2.055032
ENSG00000182383.8	RPL27AP5	0	0.145621	0.147378	0	0	0.164933
ENSG00000182389.20	CACNB4	4.04429	2.790306	3.18044	2.921451	2.900045	4.598646
ENSG00000182393.3	IFNL1	0	0	0	0	0	0
ENSG00000182397.15	DNM1P46	0	0	0	0	0	0
ENSG00000182400.15	TRAPPC6B	8.693025	10.182925	8.654506	12.405322	11.811183	11.030149
ENSG00000182405.6	PGBD4	1.010994	0.908336	0.786771	0.887434	0.919236	1.068438
ENSG00000182415.11	CDY2A	0	0	0	0	0	0
ENSG00000182446.15	NPLOC4	25.073728	23.19539	26.854629	26.832925	27.945001	28.188625
ENSG00000182447.4	OTOL1	0	0	0	0	0	0
ENSG00000182450.14	KCNK4	0	0	0	0	0	0
ENSG00000182459.5	TEX19	0.246934	0.417177	0.381735	0.648957	0.530125	0.543408
ENSG00000182463.17	TSHZ2	0	0	0	0	0	0
ENSG00000182472.9	CAPN12	1.362587	1.603365	1.140188	1.029596	1.192588	2.189502
ENSG00000182473.22	EXOC7	27.463897	26.227533	25.880356	31.930919	30.946173	30.666706
ENSG00000182477.5	OR2B8P	0	0	0.054658	0	0.053374	0
ENSG00000182481.10	KPNA2	113.818698	108.695817	113.354917	165.728918	167.079598	162.570382
ENSG00000182484.15	WASH6P	23.271197	28.005154	26.811102	31.898725	21.126387	40.032154
ENSG00000182487.13	NCF1B	1.783046	1.963524	1.92605	1.414577	1.473491	0.976529
ENSG00000182489.9	XKRX	0.019062	0.019672	0	0.027473	0.045346	0.048501
ENSG00000182492.16	BGN	0	0	0	0	0	0
ENSG00000182504.12	CEP97	3.078913	2.705104	2.593345	3.795134	4.297267	3.745406
ENSG00000182508.14	LHFPL1	0	0.029461	0	0	0	0
ENSG00000182511.12	FES	119.227216	112.722407	105.142912	94.112768	92.592353	96.668006
ENSG00000182512.5	GLRX5	59.812715	55.380612	55.977586	52.42468	51.777207	51.954661
ENSG00000182518.14	FAM104B	5.833606	4.825983	4.977066	6.540821	5.691468	6.142037
ENSG00000182521.6	TBPL2	0	0	0	0.096197	0	0
ENSG00000182531.7	OR7E115P	0	0	0	0	0	0
ENSG00000182533.7	CAV3	0	0	0	0	0	0
